,lane_ID,id,parent_id,time_sec,length_um,gfp_nb
1424,20190515.0.12,125,122,58500,2.99,28394.13531834
1425,20190515.0.12,125,122,58680,3.055,28794.7972818
1426,20190515.0.12,125,122,58860,3.1941,30097.02442824
1427,20190515.0.12,125,122,59040,3.3858500000000005,32257.937887560005
1428,20190515.0.12,125,122,59220,3.4528,33487.1562069
1429,20190515.0.12,125,122,59400,3.6569,34757.23753656
1430,20190515.0.12,125,122,59580,3.835,38177.105994720005
1431,20190515.0.12,125,122,59760,3.97215,39126.0814956
1432,20190515.0.12,126,122,55980,1.82,15584.847767280002
1433,20190515.0.12,126,122,56160,1.885,16986.0953592
1434,20190515.0.12,126,122,56340,1.95,17677.173050460002
1435,20190515.0.12,126,122,56520,1.99225,17640.38025486
1436,20190515.0.12,126,122,56700,2.11315,18427.99064832
1437,20190515.0.12,126,122,56880,2.1762,18982.44481914
1438,20190515.0.12,126,122,57060,2.21975,19241.85119868
1439,20190515.0.12,126,122,57240,2.275,19915.41154086
1440,20190515.0.12,126,122,57420,2.41865,21039.9932358
1441,20190515.0.12,126,122,57600,2.55125,22617.702399600003
1442,20190515.0.12,126,122,57780,2.6156,24245.8717446
1443,20190515.0.12,126,122,57960,2.73,25062.94658736
1444,20190515.0.12,126,122,58140,2.8600000000000003,26186.43503916
1445,20190515.0.12,126,122,58320,2.9958500000000003,27728.76004866
1446,20190515.0.12,126,122,58500,3.12,29289.41968194
1447,20190515.0.12,126,122,58680,3.315,30096.4398966
1448,20190515.0.12,126,122,58860,3.4450000000000003,31719.29975874
1449,20190515.0.12,127,121,56160,2.23795,16512.7704291
1450,20190515.0.12,127,121,56340,2.2945,16713.08283942
1451,20190515.0.12,127,121,56520,2.28865,17880.26924574
1452,20190515.0.12,127,121,56700,2.4128,17604.6552396
1453,20190515.0.12,127,121,56880,2.4882,18375.11596998
1454,20190515.0.12,127,121,57060,2.6117,18415.27823256
1455,20190515.0.12,127,121,57240,2.8060500000000004,19433.41867962
1456,20190515.0.12,127,121,57420,2.9360500000000003,19687.59291906
1457,20190515.0.12,127,121,57600,2.9965,20676.72260214
1458,20190515.0.12,127,121,57780,3.0056000000000003,21289.191901560003
1459,20190515.0.12,127,121,57960,3.1343,21356.35867332
1460,20190515.0.12,127,121,58140,3.2643,21847.373460000003
1461,20190515.0.12,127,121,58320,3.33645,22868.4625983
1462,20190515.0.12,127,121,58500,3.46385,23858.6335416
1463,20190515.0.12,127,121,58680,3.5919,23877.9327402
1464,20190515.0.12,127,121,58860,3.77715,24981.74682102
1465,20190515.0.12,127,121,59040,3.97085,26000.60846922
1466,20190515.0.12,128,121,56160,1.72705,15833.531419200002
1467,20190515.0.12,128,121,56340,1.7888,15888.88644948
1468,20190515.0.12,128,121,56520,1.83885,16028.2604592
1469,20190515.0.12,128,121,56700,1.9175,16309.763801100002
1470,20190515.0.12,128,121,56880,1.95,16724.57850558
1471,20190515.0.12,128,121,57060,2.015,16703.296752780003
1472,20190515.0.12,128,121,57240,2.21,17940.1344408
1473,20190515.0.12,128,121,57420,2.2958000000000003,18523.13580216
1474,20190515.0.12,128,121,57600,2.34,18660.31980714
1475,20190515.0.12,128,121,57780,2.4388,20080.38821184
1476,20190515.0.12,128,121,57960,2.5545,19686.42887112
1477,20190515.0.12,128,121,58140,2.6780000000000004,20330.0379117
1478,20190515.0.12,128,121,58320,2.75015,21380.701484340003
1479,20190515.0.12,128,121,58500,2.795,22718.96389818
1480,20190515.0.12,128,121,58680,2.95165,22872.534300000003
1481,20190515.0.12,128,121,58860,3.12975,25051.763561220003
1482,20190515.0.12,128,121,59040,3.2675500000000004,26296.105627440003
1483,20190515.0.12,128,121,59220,3.39625,28037.65312062
1484,20190515.0.12,128,121,59400,3.575,29178.56959776
1485,20190515.0.12,131,127,59220,2.16515,13187.745499500004
1486,20190515.0.12,131,127,59400,2.23015,13005.67363524
1487,20190515.0.12,131,127,59580,2.2958000000000003,14097.01254192
1488,20190515.0.12,131,127,59760,2.366,13885.243105140002
1489,20190515.0.12,131,127,59940,2.4778,14966.374204980002
1490,20190515.0.12,131,127,60120,2.4921,14580.25474752
1491,20190515.0.12,131,127,60300,2.62015,15240.1762161
1492,20190515.0.12,131,127,60480,2.7976,15930.9157788
1493,20190515.0.12,131,127,60660,2.8710500000000003,15949.96209576
1494,20190515.0.12,131,127,60840,2.9445,16825.101444360003
1495,20190515.0.12,131,127,61020,3.0654,18139.17977982
1496,20190515.0.12,131,127,61200,3.19995,19530.21005298
1497,20190515.0.12,131,127,61380,3.3878,20539.94327352
1498,20190515.0.12,131,127,61560,3.51845,21975.00213348
1499,20190515.0.12,131,127,61740,3.71215,24406.5610998
1500,20190515.0.12,131,127,61920,3.78365,25295.45376204
1501,20190515.0.12,131,127,62100,3.90195,27408.88876572
1502,20190515.0.12,132,127,59220,1.82,13800.09069252
1503,20190515.0.12,132,127,59400,1.885,13926.14516898
1504,20190515.0.12,132,127,59580,2.015,14508.594381600002
1505,20190515.0.12,132,127,59760,2.08,14622.447157560002
1506,20190515.0.12,132,127,59940,2.145,15535.764891900002
1507,20190515.0.12,132,127,60120,2.275,15618.39858414
1508,20190515.0.12,132,127,60300,2.405,16731.04891194
1509,20190515.0.12,132,127,60480,2.5467,16915.3356537
1510,20190515.0.12,132,127,60660,2.6175500000000005,16994.12764302
1511,20190515.0.12,132,127,60840,2.7521000000000004,18310.27712184
1512,20190515.0.12,132,127,61020,2.87495,18944.54995158
1513,20190515.0.12,132,127,61200,3.12585,20387.06524008
1514,20190515.0.12,132,127,61380,3.25585,21117.82371138
1515,20190515.0.12,132,127,61560,3.40145,23149.42592688
1516,20190515.0.12,132,127,61740,3.6491,25297.6324293
1517,20190515.0.12,132,127,61920,3.77,26592.77696526
1518,20190515.0.12,133,128,59580,1.755,15037.183953000002
1519,20190515.0.12,133,128,59760,1.82,15317.335843920002
1520,20190515.0.12,133,128,59940,1.90905,16367.007028680002
1521,20190515.0.12,133,128,60120,1.95,16583.148616320002
1522,20190515.0.12,133,128,60300,2.0995,17990.97530472
1523,20190515.0.12,133,128,60480,2.15735,18752.730299820003
1524,20190515.0.12,133,128,60660,2.21,19353.66839802
1525,20190515.0.12,133,128,60840,2.28995,20770.15602024
1526,20190515.0.12,133,128,61020,2.405,21797.78526684
1527,20190515.0.12,133,128,61200,2.54475,22871.85085944
1528,20190515.0.12,133,128,61380,2.73,24021.44412822
1529,20190515.0.12,133,128,61560,2.795,25012.24801218
1530,20190515.0.12,133,128,61740,2.9250000000000003,25971.43609764
1531,20190515.0.12,133,128,61920,3.12,26799.138849780004
1532,20190515.0.12,133,128,62100,3.25,26811.15150978
1533,20190515.0.12,133,128,62280,3.4450000000000003,27869.77907604001
1534,20190515.0.12,133,128,62460,3.64455,29105.369627400003
1535,20190515.0.12,133,128,62640,3.835,30955.34627064
1536,20190515.0.12,139,131,62280,2.08,15268.06689012
1537,20190515.0.12,139,131,62460,2.1684,15899.73271326
1538,20190515.0.12,139,131,62640,2.21,16751.4898914
1539,20190515.0.12,139,131,62820,2.275,17503.608076020002
1540,20190515.0.12,139,131,63000,2.34,17172.4730562
1541,20190515.0.12,139,131,63180,2.47,18119.55790458
1542,20190515.0.12,139,131,63360,2.49275,18439.37720856
1543,20190515.0.12,139,131,63540,2.61235,19556.65279656
1544,20190515.0.12,139,131,63720,2.6806,19716.94750806
1545,20190515.0.12,139,131,63900,2.7534,20936.91207762
1546,20190515.0.12,139,131,64080,2.8769,21521.91740292
1547,20190515.0.12,139,131,64260,2.9445,22395.29126868
1548,20190515.0.12,139,131,64440,3.003,23120.82137772
1549,20190515.0.12,139,131,64620,3.12585,23946.19477668
1550,20190515.0.12,139,131,64800,3.1408,25421.440138380003
1551,20190515.0.12,139,131,64980,3.26495,27186.96300804
1552,20190515.0.12,139,131,65160,3.32865,29154.51468468
1553,20190515.0.12,139,131,65340,3.5282,29425.26015
1554,20190515.0.12,139,131,65520,3.653000000000001,31179.262653000005
1555,20190515.0.12,139,131,65700,3.77,32775.4248921
1556,20190515.0.12,140,131,62280,1.82,14522.731262820002
1557,20190515.0.12,140,131,62460,1.86615,14554.6669026
1558,20190515.0.12,140,131,62640,1.924,14920.92287136
1559,20190515.0.12,140,131,62820,1.9864,16136.29251036
1560,20190515.0.12,140,131,63000,2.09625,16075.69478262
1561,20190515.0.12,140,131,63180,2.1092500000000003,16339.691354580002
1562,20190515.0.12,140,131,63360,2.145,17029.43834922
1563,20190515.0.12,140,131,63540,2.275,17802.91567296
1564,20190515.0.12,140,131,63720,2.35885,17639.065724940003
1565,20190515.0.12,140,131,63900,2.47,18815.25674358
1566,20190515.0.12,140,131,64080,2.561,18782.0513496
1567,20190515.0.12,140,131,64260,2.6884,19503.0786951
1568,20190515.0.12,140,131,64440,2.7469,20134.46797164
1569,20190515.0.12,140,131,64620,2.8743,21073.92552144
1570,20190515.0.12,140,131,64800,2.9250000000000003,22350.28648248
1571,20190515.0.12,140,131,64980,3.055,23328.11602044
1572,20190515.0.12,140,131,65160,3.2032000000000003,25041.8230722
1573,20190515.0.12,140,131,65340,3.3943,26415.83607498
1574,20190515.0.12,140,131,65520,3.51,27711.93676086
1575,20190515.0.12,145,140,65700,1.82,14583.2664384
1576,20190515.0.12,145,140,65880,1.82,15295.0190085
1577,20190515.0.12,145,140,66060,1.885,15660.16984224
1578,20190515.0.12,145,140,66240,1.989,16837.745890680002
1579,20190515.0.12,145,140,66420,2.08,17404.50192228
1580,20190515.0.12,145,140,66600,2.1216,18278.70368742
1581,20190515.0.12,145,140,66780,2.2418500000000003,20009.0527263
1582,20190515.0.12,145,140,66960,2.35885,20540.12783922
1583,20190515.0.12,145,140,67140,2.405,20836.98815814
1584,20190515.0.12,145,140,67320,2.535,21481.08988212
1585,20190515.0.12,145,140,67500,2.6871000000000005,23258.5252119
1586,20190515.0.12,145,140,67680,2.87235,23758.129163340003
1587,20190515.0.12,145,140,67860,2.94645,25605.0719694
1588,20190515.0.12,145,140,68040,3.0706,26502.70620096
1589,20190515.0.12,145,140,68220,3.2006,29287.60045398
1590,20190515.0.12,145,140,68400,3.315,30351.60920088
1591,20190515.0.12,145,140,68580,3.46385,33758.77220298
1592,20190515.0.12,146,140,65700,1.76605,14084.39433654
1593,20190515.0.12,146,140,65880,1.85055,15017.810714280002
1594,20190515.0.12,146,140,66060,1.9188,15575.1824448
1595,20190515.0.12,146,140,66240,1.97405,16636.52378916
1596,20190515.0.12,146,140,66420,2.03905,16628.22890982
1597,20190515.0.12,146,140,66600,2.1034,17438.90319072
1598,20190515.0.12,146,140,66780,2.21,17877.732323220003
1599,20190515.0.12,146,140,66960,2.3088,17862.13551672
1600,20190515.0.12,146,140,67140,2.34,18454.4490735
1601,20190515.0.12,146,140,67320,2.54475,19756.19174166
1602,20190515.0.12,146,140,67500,2.6,20601.06730902
1603,20190515.0.12,146,140,67680,2.7495,20812.3913646
1604,20190515.0.12,146,140,67860,2.94125,23762.42813736
1605,20190515.0.12,146,140,68040,3.0732000000000004,24651.88337304
1606,20190515.0.12,146,140,68220,3.2006,26930.41220826
1607,20190515.0.12,146,140,68400,3.3280000000000003,28151.5869261
1608,20190515.0.12,146,140,68580,3.5152,30446.97097266
1609,20190515.0.12,146,140,68760,3.58215,32733.638435520003
1610,20190515.0.12,147,139,65880,2.015,17120.77713918
1611,20190515.0.12,147,139,66060,2.08,17477.37386604
1612,20190515.0.12,147,139,66240,2.22495,19012.97860704
1613,20190515.0.12,147,139,66420,2.145,19073.99480382
1614,20190515.0.12,147,139,66600,2.145,19821.270500460003
1615,20190515.0.12,147,139,66780,2.21975,21432.09938166
1616,20190515.0.12,147,139,66960,2.21,22069.03250772
1617,20190515.0.12,147,139,67140,2.34,23852.59405848
1618,20190515.0.12,147,139,67320,2.34,24689.60375904
1619,20190515.0.12,147,139,67500,2.47,26696.730745080004
1620,20190515.0.12,147,139,67680,2.47,27201.70374372
1621,20190515.0.12,147,139,67860,2.535,30004.61395536
1622,20190515.0.12,147,139,68040,2.6,30742.65520128
1623,20190515.0.12,147,139,68220,2.535,32809.1868819
1624,20190515.0.12,147,139,68400,2.6,32783.561177400006
1625,20190515.0.12,147,139,68580,2.665,34797.06510588
1626,20190515.0.12,147,139,68760,2.665,35558.88341544
1627,20190515.0.12,147,139,68940,2.73,37366.13264076
1628,20190515.0.12,147,139,69120,2.795,36869.57989506
1629,20190515.0.12,147,139,69300,2.73,39763.25409078
1630,20190515.0.12,147,139,69480,2.8600000000000003,39414.62715696
1631,20190515.0.12,147,139,69660,2.9360500000000003,41451.775491060005
1632,20190515.0.12,147,139,69840,2.9250000000000003,41343.10502652
1633,20190515.0.12,147,139,70020,3.00625,42329.54589930001
1634,20190515.0.12,147,139,70200,3.12,43939.51988382
1635,20190515.0.12,147,139,70380,3.13495,45246.446354340005
1636,20190515.0.12,147,139,70560,3.19995,46619.23591314
1637,20190515.0.12,147,139,70740,3.19865,48845.26102302
1638,20190515.0.12,147,139,70920,3.20515,49434.37062102
1639,20190515.0.12,147,139,71100,3.2656,51159.25419858
1640,20190515.0.12,147,139,71280,3.33775,53778.08648124
1641,20190515.0.12,147,139,71460,3.4450000000000003,54845.89842600001
1642,20190515.0.12,147,139,71640,3.5828,55608.06496014001
1643,20190515.0.12,147,139,71820,3.6478,58060.40274738
1644,20190515.0.12,147,139,72000,3.77455,60270.0459372
1645,20190515.0.12,147,139,72180,3.77845,61954.78780062
1646,20190515.0.12,147,139,72360,3.835,63718.59389742
1647,20190515.0.12,147,139,72540,3.84735,66079.61992368
1648,20190515.0.12,147,139,72720,3.91235,69358.56596064
1649,20190515.0.12,147,139,72900,4.10475,71412.61569948001
1650,20190515.0.12,148,139,65880,1.82,17889.402288780002
1651,20190515.0.12,148,139,66060,1.755,17848.46039724
1652,20190515.0.12,148,139,66240,1.8629,19009.52568108
1653,20190515.0.12,148,139,66420,1.91555,19798.257255480003
1654,20190515.0.12,148,139,66600,1.9734,21315.817710000003
1655,20190515.0.12,148,139,66780,1.9773000000000005,22952.93389884
1656,20190515.0.12,148,139,66960,2.03645,24209.722367820003
1657,20190515.0.12,148,139,67140,2.0436,25410.042329760003
1658,20190515.0.12,148,139,67320,2.0995,26682.493339260003
1659,20190515.0.12,148,139,67500,2.145,29303.41132818
1660,20190515.0.12,148,139,67680,2.145,29093.12642016
1661,20190515.0.12,148,139,67860,2.275,31572.1124631
1662,20190515.0.12,148,139,68040,2.29645,31318.21222596
1663,20190515.0.12,148,139,68220,2.366,32919.4440432
1664,20190515.0.12,148,139,68400,2.35625,32901.42779352
1665,20190515.0.12,148,139,68580,2.4817,34986.94150446
1666,20190515.0.12,148,139,68760,2.5454,35350.720134840005
1667,20190515.0.12,148,139,68940,2.47,36976.924852560005
1668,20190515.0.12,148,139,69120,2.6,37374.88580694
1669,20190515.0.12,148,139,69300,2.67085,41152.806602820005
1670,20190515.0.12,148,139,69480,2.73,41686.7528583
1671,20190515.0.12,148,139,69660,2.73,44343.6242634
1672,20190515.0.12,148,139,69840,2.795,45626.51170044
1673,20190515.0.12,148,139,70020,2.9250000000000003,47889.93771936
1674,20190515.0.12,148,139,70200,2.9250000000000003,49690.44997686
1675,20190515.0.12,148,139,70380,2.9945500000000003,51895.98676746
1676,20190515.0.12,148,139,70560,3.055,54024.21340668
1677,20190515.0.12,148,139,70740,3.12,57249.783860940006
1678,20190515.0.12,148,139,70920,3.12,57860.54651916001
1679,20190515.0.12,148,139,71100,3.185,60533.20726992
1680,20190515.0.12,148,139,71280,3.25,63871.45681752
1681,20190515.0.12,148,139,71460,3.25,63930.396063600005
1682,20190515.0.12,157,147,73080,2.405,37842.95114424
1683,20190515.0.12,157,147,73260,2.47,40251.39288588
1684,20190515.0.12,157,147,73440,2.535,39925.92112938
1685,20190515.0.12,157,147,73620,2.6,40201.760703060005
1686,20190515.0.12,157,147,73800,2.73,38935.37189124
1687,20190515.0.12,157,147,73980,2.73,39636.32819256
1688,20190515.0.12,157,147,74160,2.8600000000000003,40746.13957854
1689,20190515.0.12,157,147,74340,2.99,41502.10764744
1690,20190515.0.12,157,147,74520,3.12,41924.63103048
1691,20190515.0.12,157,147,74700,3.185,40471.54312212
1692,20190515.0.12,157,147,74880,3.2604,42074.23789008
1693,20190515.0.12,157,147,75060,3.38,41461.41460824
1694,20190515.0.12,157,147,75240,3.51,42660.05817546
1695,20190515.0.12,157,147,75420,3.64,43027.26698358
1696,20190515.0.12,157,147,75600,3.718,43682.28230322
1697,20190515.0.12,157,147,75780,3.835,44674.57641636
1698,20190515.0.12,157,147,75960,3.97345,45000.87498126
1699,20190515.0.12,157,147,76140,4.110600000000001,45542.54512764
1700,20190515.0.12,157,147,76320,4.2978000000000005,46257.89939892
1701,20190515.0.12,157,147,76500,4.49605,47158.16232204
1702,20190515.0.12,158,147,73080,1.7134,32119.912109340003
1703,20190515.0.12,158,147,73260,1.82715,33525.18174654
1704,20190515.0.12,158,147,73440,1.83105,32801.84274114
1705,20190515.0.12,158,147,73620,1.83885,32692.52512152
1706,20190515.0.12,158,147,73800,1.9721,33252.16326894001
1707,20190515.0.12,158,147,73980,2.03385,33718.8117618
1708,20190515.0.12,158,147,74160,2.1073000000000004,34528.271789880004
1709,20190515.0.12,158,147,74340,2.1632,34902.82274292
1710,20190515.0.12,158,147,74520,2.2919,35349.69367512
1711,20190515.0.12,158,147,74700,2.3023,33913.76324094
1712,20190515.0.12,158,147,74880,2.431,36242.04753774
1713,20190515.0.12,158,147,75060,2.4869,36098.708350320005
1714,20190515.0.12,158,147,75240,2.55775,37346.73994854
1715,20190515.0.12,158,147,75420,2.7417,38548.22956974
1716,20190515.0.12,158,147,75600,2.8171000000000004,39534.33507606
1717,20190515.0.12,158,147,75780,2.9367,41046.44182452
1718,20190515.0.12,158,147,75960,3.00625,41562.35927316
1719,20190515.0.12,158,147,76140,3.1434,43147.54481202
1720,20190515.0.12,158,147,76320,3.2630000000000003,44048.82344544
1721,20190515.0.12,158,147,76500,3.38975,45229.48932744
1722,20190515.0.12,158,147,76680,3.5236500000000004,44816.97586806
1723,20190515.0.12,158,147,76860,3.6517,46107.53808606
1724,20190515.0.12,158,147,77040,3.8428,47087.35674984
1725,20190515.0.12,158,147,77220,3.97605,48683.32177896
1726,20190515.0.12,161,157,76680,2.535,23646.59825418
1727,20190515.0.12,161,157,76860,2.6,23657.87463732
1728,20190515.0.12,161,157,77040,2.665,23922.38363724
1729,20190515.0.12,161,157,77220,2.8008500000000005,26115.576701940005
1730,20190515.0.12,161,157,77400,2.86975,25820.73922032
1731,20190515.0.12,161,157,77580,2.9250000000000003,26250.207510780005
1732,20190515.0.12,161,157,77760,3.00105,27197.734380300004
1733,20190515.0.12,161,157,77940,3.1291,28041.90921972
1734,20190515.0.12,161,157,78120,3.1993,28532.65899132
1735,20190515.0.12,161,157,78300,3.26365,29096.05089996
1736,20190515.0.12,161,157,78480,3.32995,31300.11651888
1737,20190515.0.12,161,157,78660,3.5178,32406.380802180003
1738,20190515.0.12,161,157,78840,3.575,32896.05186384
1739,20190515.0.12,161,157,79020,3.7206,34629.40055916
1740,20190515.0.12,162,157,76680,2.0371,22493.05679412
1741,20190515.0.12,162,157,76860,2.0449,22815.0116964
1742,20190515.0.12,162,157,77040,2.1073000000000004,22958.87859144
1743,20190515.0.12,162,157,77220,2.16645,24245.78923998
1744,20190515.0.12,162,157,77400,2.29515,24322.41183438
1745,20190515.0.12,162,157,77580,2.3686,25041.30890184
1746,20190515.0.12,162,157,77760,2.4882,26209.703884320003
1747,20190515.0.12,162,157,77940,2.56945,26684.83399626
1748,20190515.0.12,162,157,78120,2.6325000000000003,27285.89222502
1749,20190515.0.12,162,157,78300,2.75665,28540.7469765
1750,20190515.0.12,162,157,78480,2.8925,30287.531136060003
1751,20190515.0.12,162,157,78660,3.0095,31324.82712876
1752,20190515.0.12,162,157,78840,3.14015,32517.33902406
1753,20190515.0.12,162,157,79020,3.20645,33451.5906054
1754,20190515.0.12,27,24,8640,1.5762500000000002,19006.16377968
1755,20190515.0.12,27,24,8820,1.5912000000000002,19389.34715652
1756,20190515.0.12,27,24,9000,1.5938,20463.576380280003
1757,20190515.0.12,27,24,9180,1.64905,21842.75959272
1758,20190515.0.12,27,24,9360,1.66205,22582.164718080003
1759,20190515.0.12,27,24,9540,1.69,23788.70328978
1760,20190515.0.12,27,24,9720,1.82,25380.225981
1761,20190515.0.12,27,24,9900,1.82,25658.003293560003
1762,20190515.0.12,27,24,10080,1.885,26415.22220964
1763,20190515.0.12,27,24,10260,1.95,26598.937988700003
1764,20190515.0.12,27,24,10440,2.015,26075.88774252
1765,20190515.0.12,27,24,10620,2.145,28549.75183236
1766,20190515.0.12,27,24,10800,2.2230000000000003,29048.20367922
1767,20190515.0.12,27,24,10980,2.2841,29707.063543080003
1768,20190515.0.12,27,24,11160,2.405,30428.957869200003
1769,20190515.0.12,27,24,11340,2.47,30849.2469054
1770,20190515.0.12,27,24,11520,2.535,30717.1372068
1771,20190515.0.12,27,24,11700,2.665,31942.86484356
1772,20190515.0.12,27,24,11880,2.7443,32518.432837440003
1773,20190515.0.12,27,24,12060,2.9360500000000003,35115.7160673
1774,20190515.0.12,27,24,12240,3.1239000000000003,35152.54902918
1775,20190515.0.12,27,24,12420,3.25,36916.02074556
1776,20190515.0.12,31,23,8820,1.95,16104.25595988
1777,20190515.0.12,31,23,9000,2.015,16696.50962166
1778,20190515.0.12,31,23,9180,2.08,17049.56666094
1779,20190515.0.12,31,23,9360,2.145,17537.89879116
1780,20190515.0.12,31,23,9540,2.21,18118.31430816
1781,20190515.0.12,31,23,9720,2.28215,18824.90593104
1782,20190515.0.12,31,23,9900,2.3491,19987.17523308
1783,20190515.0.12,31,23,10080,2.353,19178.30097414
1784,20190515.0.12,31,23,10260,2.5519,20002.36351212
1785,20190515.0.12,31,23,10440,2.61235,19596.613081320003
1786,20190515.0.12,31,23,10620,2.8060500000000004,21942.91328922
1787,20190515.0.12,31,23,10800,2.93475,22564.2235599
1788,20190515.0.12,31,23,10980,3.0043,22828.75141932
1789,20190515.0.12,31,23,11160,3.13105,23860.88062182
1790,20190515.0.12,31,23,11340,3.26235,24800.68384398
1791,20190515.0.12,31,23,11520,3.4541,25539.79832316
1792,20190515.0.12,31,23,11700,3.58215,27288.52142544
1793,20190515.0.12,32,23,8820,1.71015,15989.54646762
1794,20190515.0.12,32,23,9000,1.7927,16400.385486540003
1795,20190515.0.12,32,23,9180,1.8018,16766.864999280002
1796,20190515.0.12,32,23,9360,1.86225,16966.36369692
1797,20190515.0.12,32,23,9540,1.924,17457.29283672
1798,20190515.0.12,32,23,9720,2.0371,18710.035763760003
1799,20190515.0.12,32,23,9900,2.0423,19226.0463417
1800,20190515.0.12,32,23,10080,2.1027500000000003,19075.6038627
1801,20190515.0.12,32,23,10260,2.17295,19179.06052986
1802,20190515.0.12,32,23,10440,2.3127,19044.45406116
1803,20190515.0.12,32,23,10620,2.42125,20270.768680800003
1804,20190515.0.12,32,23,10800,2.49665,21394.94882184
1805,20190515.0.12,32,23,10980,2.61885,22025.5769844
1806,20190515.0.12,32,23,11160,2.6806,22782.37088952
1807,20190515.0.12,32,23,11340,2.7976,22770.756112500003
1808,20190515.0.12,32,23,11520,2.8691,23386.25103804
1809,20190515.0.12,32,23,11700,2.99845,24165.7286409
1810,20190515.0.12,35,31,11880,1.755,13508.69450634
1811,20190515.0.12,35,31,12060,1.82,13355.18023752
1812,20190515.0.12,35,31,12240,1.83885,13139.20891602
1813,20190515.0.12,35,31,12420,1.95,14157.907752780002
1814,20190515.0.12,35,31,12600,2.02605,14095.464086880002
1815,20190515.0.12,35,31,12780,2.08,14665.933188720002
1816,20190515.0.12,35,31,12960,2.21325,15447.33642474
1817,20190515.0.12,35,31,13140,2.275,15894.6977475
1818,20190515.0.12,35,31,13320,2.3458500000000004,16340.659719120002
1819,20190515.0.12,35,31,13500,2.47,17263.54533816
1820,20190515.0.12,35,31,13680,2.54475,17431.2692532
1821,20190515.0.12,35,31,13860,2.665,18241.95395088
1822,20190515.0.12,35,31,14040,2.8060500000000004,18567.49566078
1823,20190515.0.12,35,31,14220,2.9276,19653.25836474
1824,20190515.0.12,35,31,14400,3.12,20552.83398234
1825,20190515.0.12,35,31,14580,3.18955,21350.87800362
1826,20190515.0.12,35,31,14760,3.3169500000000003,23235.553154880003
1827,20190515.0.12,35,31,14940,3.51195,25206.013594080003
1828,20190515.0.12,35,31,15120,3.64,25453.45900152
1829,20190515.0.12,35,31,15300,3.7765,26405.810853840005
1830,20190515.0.12,36,31,11880,1.8395,14918.330592000002
1831,20190515.0.12,36,31,12060,1.8941,15690.695892300002
1832,20190515.0.12,36,31,12240,1.9305,15140.3016798
1833,20190515.0.12,36,31,12420,2.00395,16288.128337140002
1834,20190515.0.12,36,31,12600,2.1235500000000003,16796.25298296
1835,20190515.0.12,36,31,12780,2.1749,17003.527398000002
1836,20190515.0.12,36,31,12960,2.3068500000000003,17711.614235700003
1837,20190515.0.12,36,31,13140,2.37575,18170.18646696
1838,20190515.0.12,36,31,13320,2.4908,18594.3132243
1839,20190515.0.12,36,31,13500,2.5642500000000004,19164.2112189
1840,20190515.0.12,36,31,13680,2.69555,19643.73352524
1841,20190515.0.12,36,31,13860,2.8223000000000003,20155.04320698
1842,20190515.0.12,36,31,14040,2.9354,20062.85320908
1843,20190515.0.12,36,31,14220,3.07645,22461.280799760003
1844,20190515.0.12,36,31,14400,3.2058,23733.51809598
1845,20190515.0.12,36,31,14580,3.3891,25783.0649406
1846,20190515.0.12,37,32,11880,1.5236,12265.80324948
1847,20190515.0.12,37,32,12060,1.56,13100.086402920002
1848,20190515.0.12,37,32,12240,1.5977,12962.6083026
1849,20190515.0.12,37,32,12420,1.65555,14006.3967054
1850,20190515.0.12,37,32,12600,1.7394,14234.09692716
1851,20190515.0.12,37,32,12780,1.7953,14636.64105882
1852,20190515.0.12,37,32,12960,1.9214,15299.9742951
1853,20190515.0.12,37,32,13140,1.98315,16057.37414952
1854,20190515.0.12,37,32,13320,2.05595,16553.13146982
1855,20190515.0.12,37,32,13500,2.1606,17618.41085598
1856,20190515.0.12,37,32,13680,2.18075,18073.92203496
1857,20190515.0.12,37,32,13860,2.2373000000000003,18862.5373398
1858,20190515.0.12,37,32,14040,2.275,19502.498662020003
1859,20190515.0.12,37,32,14220,2.3569,20509.0050231
1860,20190515.0.12,37,32,14400,2.47,21957.6548862
1861,20190515.0.12,37,32,14580,2.5493,22341.49664472
1862,20190515.0.12,37,32,14760,2.6793,23557.16963754
1863,20190515.0.12,37,32,14940,2.8119,25179.0708708
1864,20190515.0.12,37,32,15120,2.93995,26088.07336938
1865,20190515.0.12,37,32,15300,2.99,27187.69622778
1866,20190515.0.12,41,36,14760,1.69,13183.08750198
1867,20190515.0.12,41,36,14940,1.7914,13300.57201176
1868,20190515.0.12,41,36,15120,1.77255,15120.517561380002
1869,20190515.0.12,41,36,15300,1.83885,15388.790523480002
1870,20190515.0.12,41,36,15480,1.9305,16359.697193400005
1871,20190515.0.12,41,36,15660,1.9994,16030.770697260004
1872,20190515.0.12,41,36,15840,2.1092500000000003,17143.07277276
1873,20190515.0.12,41,36,16020,2.17945,17684.13224952
1874,20190515.0.12,41,36,16200,2.2893,19129.05655848
1875,20190515.0.12,41,36,16380,2.36275,19099.586228580003
1876,20190515.0.12,41,36,16560,2.4219,20558.74061142
1877,20190515.0.12,41,36,16740,2.5551500000000003,21428.79539526
1878,20190515.0.12,41,36,16920,2.62405,23203.662098760004
1879,20190515.0.12,41,36,17100,2.6962,24687.7991019
1880,20190515.0.12,41,36,17280,2.8171000000000004,25890.1417665
1881,20190515.0.12,41,36,17460,2.89445,27140.51820348
1882,20190515.0.12,41,36,17640,3.0134,28165.82352408
